#;Cajero;Apertura;Cierre;Estado;Efectivo Inicial;Efectivo Esperado;Efectivo Final;Diferencia;Total Ventas
14513;Cajero;"4/9/2026, 3:11:49 p. m.";"4/9/2026, 3:11:49 p. m.";CLOSED;200000;200000;0;-200000;28536.04
14512;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:49 p. m.";CLOSED;200000;200000;0;-200000;63219.29
14511;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;35217.13
14510;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;70809.73
14509;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;11523.22
14508;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;46763.03
14507;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;11345.09
14506;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;32774.77
14505;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;10368.69
14504;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;11601.97
14503;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;19655.05
14502;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;46548.02
14501;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;45911.73
14500;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;7241.18
14499;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;65836
14498;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;40187.05
14497;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;36865.88
14496;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;1359.79
14495;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;56862.5
14494;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;39127.1
14493;Cajero;"4/9/2026, 3:11:48 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;18147.53
14492;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:48 p. m.";CLOSED;200000;200000;0;-200000;32107.17
14491;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;21062.64
14490;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;91332.3
14489;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;42760.3
14488;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;21915.4
14487;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;5185.06
14486;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;49065.57
14485;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;42074.4
14484;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;43700.47
14483;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;96359.31
14482;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;19595.94
14481;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;42134.43
14480;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;92217.13
14479;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;51683.93
14478;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;22126.45
14477;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;63713.05
14476;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;32218.5
14475;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;42002.64
14474;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;19533.24
14473;Cajero;"4/9/2026, 3:11:47 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;61807.29
14472;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:47 p. m.";CLOSED;200000;200000;0;-200000;34075.8
14471;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;38945.94
14470;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;77053.62
14469;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;32196.46
14468;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;43700.47
14467;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;31405.94
14466;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;33739.79
14465;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;47143.03
14464;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;18404.89
14463;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;28688.62
14462;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;28847.7
14461;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;53441.63
14460;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;13450.65
14459;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;34863.21
14458;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;95235.91
14457;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;79153.87
14456;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;14732.12
14455;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;4630.94
14454;Cajero;"4/9/2026, 3:11:46 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;5615.55
14453;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:46 p. m.";CLOSED;200000;200000;0;-200000;5438.95
14452;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;780.77
14451;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;31075.98
14450;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;64844.78
14449;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;728.01
14448;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;72493.93
14447;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;23404.41
14446;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;13438.76
14445;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;33739.79
14444;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;37582.08
14443;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;14896.1
14442;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;35556.9
14441;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;43958.17
14440;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;7915.59
14439;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;26435.64
14438;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;97310.18
14437;Cajero;"4/9/2026, 3:11:45 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;9275.46
14436;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:45 p. m.";CLOSED;200000;200000;0;-200000;16244.12
14435;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;1784.56
14434;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;91604.25
14433;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;14140.55
14432;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;49332.49
14431;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;36239.5
14430;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;37403.05
14429;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;10067.37
14428;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;24927.81
14427;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;62876.64
14426;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;18868.77
14425;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;654.15
14424;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;59193.8
14423;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;54980.5
14422;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;9071
14421;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;75891.21
14420;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;891.23
14419;Cajero;"4/9/2026, 3:11:44 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;31935.88
14418;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:44 p. m.";CLOSED;200000;200000;0;-200000;4061.81
14417;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;70119.32
14416;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;5490.69
14415;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;22332.35
14414;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;52308.7
14413;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;86694.11
14412;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;19388.36
14411;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;12093.4
14410;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;976.59
14409;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;33851.9
14408;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;48749.74
14407;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;13336.7
14406;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;27814.2
14405;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;40851.77
14404;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;12326.52
14403;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;85988.96
14402;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;35641.56
14401;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;12008.62
14400;Cajero;"4/9/2026, 3:11:43 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;42464.86
14399;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:43 p. m.";CLOSED;200000;200000;0;-200000;46487.87
14398;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;38206.96
14397;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;13655.05
14396;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;29506.32
14395;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;62166.38
14394;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;30680.22
14393;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;43072.76
14392;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;48287.59
14391;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;44062.02
14390;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;69888.01
14389;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;9071.11
14388;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;9383.37
14387;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;60400.72
14386;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;43142.84
14385;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;98280.25
14384;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;35980.39
14383;Cajero;"4/9/2026, 3:11:42 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;21381.47
14382;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:42 p. m.";CLOSED;200000;200000;0;-200000;32542.44
14381;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;53482.78
14380;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;7930.4
14379;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;56862.5
14378;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;34842.07
14377;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;32188.22
14376;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;45554.19
14375;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;43809.07
14374;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;30315.18
14373;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;30440.98
14372;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;6956.16
14371;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;21340.78
14370;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;28347.57
14369;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;11787.12
14368;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;31574.82
14367;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;44752.48
14366;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;29091.41
14365;Cajero;"4/9/2026, 3:11:41 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;7036.85
14364;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:41 p. m.";CLOSED;200000;200000;0;-200000;27578.14
14363;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;4328.37
14362;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;31298.41
14361;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;39200.69
14360;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;10014.89
14359;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;11415.17
14358;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;35599.09
14357;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;26090.05
14356;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;34216.23
14355;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;13093.07
14354;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;30259.48
14353;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;30353.2
14352;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;36261.75
14351;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;24419.22
14350;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;71747.32
14349;Cajero;"4/9/2026, 3:11:40 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;73288.16
14348;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:40 p. m.";CLOSED;200000;200000;0;-200000;73350.36
14347;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;6424.84
14346;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;43226.7
14345;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;27621.54
14344;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;83355.99
14343;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;43227.1
14342;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;23995.24
14341;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;49381.01
14340;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;48900
14339;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;7557.21
14338;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;45275.44
14337;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;16523.46
14336;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;47881.72
14335;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;6341.54
14334;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;41433.97
14333;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;39365.67
14332;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;42652.95
14331;Cajero;"4/9/2026, 3:11:39 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;32421.43
14330;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:39 p. m.";CLOSED;200000;200000;0;-200000;42581.61
14329;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;14904.97
14328;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;88659.5
14327;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;32039.35
14326;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;22766.27
14325;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;1614.47
14324;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;33560.15
14323;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;27689.47
14322;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;11189.18
14321;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;80447.86
14320;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;26587.61
14319;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;35980.39
14318;Cajero;"4/9/2026, 3:11:38 p. m.";"4/9/2026, 3:11:38 p. m.";CLOSED;200000;200000;0;-200000;93175.77
