N° Factura;Fecha;Vendedor;Cliente;Subtotal;IVA;Descuento;Delivery;Total;Método Pago;Estado
V-2026-1338;"4/9/2026, 3:06:34 p. m.";Cajero;;28942.12;0;0;0;28942.12;"efectivo: $59.299,12";COMPLETED
V-2026-1337;"4/9/2026, 3:06:34 p. m.";Cajero;;1066471.9100000001;0;0;0;1066471.9100000001;"nequi: $1.078.388,91";COMPLETED
V-2026-1336;"4/9/2026, 3:06:34 p. m.";Cajero;;33620.51;0;0;0;33620.51;"tarjeta: $52.917,51";COMPLETED
V-2026-1335;"4/9/2026, 3:06:34 p. m.";Cajero;;498808.88;0;0;0;498808.88;"nequi: $537.397,88";COMPLETED
V-2026-1334;"4/9/2026, 3:06:34 p. m.";Cajero;;699554.15;0;0;0;699554.15;"daviplata: $704.249,15";COMPLETED
V-2026-1333;"4/9/2026, 3:06:33 p. m.";Cajero;;302402.46;0;0;0;302402.46;"daviplata: $325.679,46";COMPLETED
V-2026-1332;"4/9/2026, 3:06:33 p. m.";Cajero;;724343.74;0;0;0;724343.74;"tarjeta: $756.888,74";COMPLETED
V-2026-1331;"4/9/2026, 3:06:33 p. m.";Cajero;;1271469.7;0;0;0;1271469.7;"tarjeta: $1.272.277,7";COMPLETED
V-2026-1330;"4/9/2026, 3:06:33 p. m.";Cajero;;562581.4600000001;0;0;0;562581.4600000001;"transferencia: $581.836,46";COMPLETED
V-2026-1329;"4/9/2026, 3:06:33 p. m.";Cajero;;412506.76;0;0;0;412506.76;"transferencia: $443.070,76";COMPLETED
V-2026-1328;"4/9/2026, 3:06:33 p. m.";Cajero;;264867.95;0;0;0;264867.95;"transferencia: $306.305,95";COMPLETED
V-2026-1327;"4/9/2026, 3:06:33 p. m.";Cajero;;232851.68;0;0;0;232851.68;"daviplata: $242.470,68";COMPLETED
V-2026-1326;"4/9/2026, 3:06:33 p. m.";Cajero;;149739.8;0;0;0;149739.8;"efectivo: $195.445,8";COMPLETED
V-2026-1325;"4/9/2026, 3:06:33 p. m.";Cajero;;977265.8;0;0;0;977265.8;"transferencia: $995.920,8";COMPLETED
V-2026-1324;"4/9/2026, 3:06:33 p. m.";Cajero;;743088.1900000001;0;0;0;743088.1900000001;"efectivo: $779.703,19";COMPLETED
V-2026-1323;"4/9/2026, 3:06:33 p. m.";Cajero;;314859.22;0;0;0;314859.22;"tarjeta: $344.099,22";COMPLETED
V-2026-1322;"4/9/2026, 3:06:33 p. m.";Cajero;;549760.2;0;0;0;549760.2;"efectivo: $555.061,2";COMPLETED
V-2026-1321;"4/9/2026, 3:06:33 p. m.";Cajero;;362806;0;0;0;362806;transferencia: $393.135;COMPLETED
V-2026-1320;"4/9/2026, 3:06:33 p. m.";Cajero;;105641.9;0;0;0;105641.9;"efectivo: $148.846,9";COMPLETED
V-2026-1319;"4/9/2026, 3:06:33 p. m.";Cajero;;46453.29;0;0;0;46453.29;"efectivo: $69.272,29";COMPLETED
V-2026-1318;"4/9/2026, 3:06:33 p. m.";Cajero;;633919.4299999999;0;0;0;633919.4299999999;"nequi: $655.229,43";COMPLETED
V-2026-1317;"4/9/2026, 3:06:33 p. m.";Cajero;;115475.07999999999;0;0;0;115475.07999999999;"daviplata: $149.741,08";COMPLETED
V-2026-1316;"4/9/2026, 3:06:33 p. m.";Cajero;;151197.09;0;0;0;151197.09;"transferencia: $194.104,09";COMPLETED
V-2026-1315;"4/9/2026, 3:06:33 p. m.";Cajero;;618245.74;0;0;0;618245.74;"tarjeta: $626.960,74";COMPLETED
V-2026-1314;"4/9/2026, 3:06:33 p. m.";Cajero;;407830.23;0;0;0;407830.23;"tarjeta: $440.152,23";COMPLETED
V-2026-1313;"4/9/2026, 3:06:33 p. m.";Cajero;;334580.70999999996;0;0;0;334580.70999999996;"tarjeta: $358.062,71";COMPLETED
V-2026-1312;"4/9/2026, 3:06:33 p. m.";Cajero;;204892.44;0;0;0;204892.44;"efectivo: $207.715,44";COMPLETED
V-2026-1311;"4/9/2026, 3:06:33 p. m.";Cajero;;753155.7899999999;0;0;0;753155.7899999999;"daviplata: $768.060,79";COMPLETED
V-2026-1310;"4/9/2026, 3:06:33 p. m.";Cajero;;67537.84999999999;0;0;0;67537.84999999999;"efectivo: $82.100,85";COMPLETED
V-2026-1309;"4/9/2026, 3:06:33 p. m.";Cajero;;325649.13;0;0;0;325649.13;"tarjeta: $346.022,13";COMPLETED
V-2026-1308;"4/9/2026, 3:06:33 p. m.";Cajero;;34250.869999999995;0;0;0;34250.869999999995;"nequi: $68.968,87";COMPLETED
V-2026-1307;"4/9/2026, 3:06:33 p. m.";Cajero;;480663.89;0;0;0;480663.89;"tarjeta: $516.498,89";COMPLETED
V-2026-1306;"4/9/2026, 3:06:33 p. m.";Cajero;;471263.94;0;0;0;471263.94;"tarjeta: $474.927,94";COMPLETED
V-2026-1305;"4/9/2026, 3:06:33 p. m.";Cajero;;646727.88;0;0;0;646727.88;"efectivo: $671.216,88";COMPLETED
V-2026-1304;"4/9/2026, 3:06:33 p. m.";Cajero;;160685.34;0;0;0;160685.34;"transferencia: $207.000,34";COMPLETED
V-2026-1303;"4/9/2026, 3:06:33 p. m.";Cajero;;227744.41000000003;0;0;0;227744.41000000003;"efectivo: $272.105,41";COMPLETED
V-2026-1302;"4/9/2026, 3:06:33 p. m.";Cajero;;142174.2;0;0;0;142174.2;"nequi: $190.716,2";COMPLETED
V-2026-1301;"4/9/2026, 3:06:33 p. m.";Cajero;;29160.2;0;0;0;29160.2;"nequi: $55.111,2";COMPLETED
V-2026-1300;"4/9/2026, 3:06:33 p. m.";Cajero;;781866.83;0;0;0;781866.83;"nequi: $815.952,83";COMPLETED
V-2026-1299;"4/9/2026, 3:06:33 p. m.";Cajero;;429141.9;0;0;0;429141.9;"nequi: $473.101,9";COMPLETED
V-2026-1298;"4/9/2026, 3:06:33 p. m.";Cajero;;619676.51;0;0;0;619676.51;"nequi: $665.114,51";COMPLETED
V-2026-1297;"4/9/2026, 3:06:33 p. m.";Cajero;;1025146.79;0;0;0;1025146.79;"nequi: $1.026.410,79";COMPLETED
V-2026-1296;"4/9/2026, 3:06:33 p. m.";Cajero;;578628.8800000001;0;0;0;578628.8800000001;"tarjeta: $611.887,88";COMPLETED
V-2026-1295;"4/9/2026, 3:06:33 p. m.";Cajero;;622743.91;0;0;0;622743.91;"daviplata: $644.768,91";COMPLETED
V-2026-1294;"4/9/2026, 3:06:33 p. m.";Cajero;;311121.38;0;0;0;311121.38;"nequi: $311.741,38";COMPLETED
V-2026-1293;"4/9/2026, 3:06:33 p. m.";Cajero;;523928.84;0;0;0;523928.84;"transferencia: $547.238,84";COMPLETED
V-2026-1292;"4/9/2026, 3:06:33 p. m.";Cajero;;203666.35;0;0;0;203666.35;"efectivo: $232.441,35";COMPLETED
V-2026-1291;"4/9/2026, 3:06:33 p. m.";Cajero;;495301.47;0;0;0;495301.47;"daviplata: $528.134,47";COMPLETED
V-2026-1290;"4/9/2026, 3:06:33 p. m.";Cajero;;335433.71;0;0;0;335433.71;"transferencia: $359.859,71";COMPLETED
V-2026-1289;"4/9/2026, 3:06:33 p. m.";Cajero;;960670.78;0;0;0;960670.78;"transferencia: $966.925,78";COMPLETED
V-2026-1288;"4/9/2026, 3:06:33 p. m.";Cajero;;628503.92;0;0;0;628503.92;"efectivo: $642.390,92";COMPLETED
V-2026-1287;"4/9/2026, 3:06:33 p. m.";Cajero;;213975.26999999996;0;0;0;213975.26999999996;"nequi: $231.750,27";COMPLETED
V-2026-1286;"4/9/2026, 3:06:33 p. m.";Cajero;;503831.13;0;0;0;503831.13;"transferencia: $540.144,13";COMPLETED
V-2026-1285;"4/9/2026, 3:06:33 p. m.";Cajero;;643491.7;0;0;0;643491.7;"transferencia: $662.101,7";COMPLETED
V-2026-1284;"4/9/2026, 3:06:33 p. m.";Cajero;;348524.15;0;0;0;348524.15;"daviplata: $354.616,15";COMPLETED
V-2026-1283;"4/9/2026, 3:06:33 p. m.";Cajero;;396147.47;0;0;0;396147.47;"daviplata: $415.416,47";COMPLETED
V-2026-1282;"4/9/2026, 3:06:33 p. m.";Cajero;;430358.04;0;0;0;430358.04;"transferencia: $466.123,04";COMPLETED
V-2026-1281;"4/9/2026, 3:06:33 p. m.";Cajero;;296041.39;0;0;0;296041.39;"transferencia: $340.384,39";COMPLETED
V-2026-1280;"4/9/2026, 3:06:33 p. m.";Cajero;;940118.29;0;0;0;940118.29;"efectivo: $969.758,29";COMPLETED
V-2026-1279;"4/9/2026, 3:06:33 p. m.";Cajero;;604029.0900000001;0;0;0;604029.0900000001;"transferencia: $614.177,09";COMPLETED
V-2026-1278;"4/9/2026, 3:06:33 p. m.";Cajero;;477863.89;0;0;0;477863.89;"nequi: $507.856,89";COMPLETED
V-2026-1277;"4/9/2026, 3:06:33 p. m.";Cajero;;237817.00999999998;0;0;0;237817.00999999998;"efectivo: $284.801,01";COMPLETED
V-2026-1276;"4/9/2026, 3:06:33 p. m.";Cajero;;636823.2499999999;0;0;0;636823.2499999999;"daviplata: $676.066,25";COMPLETED
V-2026-1275;"4/9/2026, 3:06:33 p. m.";Cajero;;1069520.4400000002;0;0;0;1069520.4400000002;"efectivo: $1.090.068,44";COMPLETED
V-2026-1274;"4/9/2026, 3:06:33 p. m.";Cajero;;767994.7999999999;0;0;0;767994.7999999999;"nequi: $798.294,8";COMPLETED
V-2026-1273;"4/9/2026, 3:06:33 p. m.";Cajero;;641493.35;0;0;0;641493.35;"tarjeta: $677.990,35";COMPLETED
V-2026-1272;"4/9/2026, 3:06:33 p. m.";Cajero;;255972.38999999998;0;0;0;255972.38999999998;"tarjeta: $300.788,39";COMPLETED
V-2026-1271;"4/9/2026, 3:06:33 p. m.";Cajero;;381375.89999999997;0;0;0;381375.89999999997;"transferencia: $431.350,9";COMPLETED
V-2026-1270;"4/9/2026, 3:06:33 p. m.";Cajero;;127468.62;0;0;0;127468.62;"transferencia: $156.851,62";COMPLETED
V-2026-1269;"4/9/2026, 3:06:33 p. m.";Cajero;;209495.89;0;0;0;209495.89;"tarjeta: $220.319,89";COMPLETED
V-2026-1268;"4/9/2026, 3:06:33 p. m.";Cajero;;53307.2;0;0;0;53307.2;"transferencia: $73.866,2";COMPLETED
V-2026-1267;"4/9/2026, 3:06:33 p. m.";Cajero;;843674.9500000001;0;0;0;843674.9500000001;"nequi: $864.064,95";COMPLETED
V-2026-1266;"4/9/2026, 3:06:33 p. m.";Cajero;;186398.7;0;0;0;186398.7;"tarjeta: $188.946,7";COMPLETED
V-2026-1265;"4/9/2026, 3:06:33 p. m.";Cajero;;323069.62;0;0;0;323069.62;"efectivo: $338.104,62";COMPLETED
V-2026-1264;"4/9/2026, 3:06:33 p. m.";Cajero;;379707.22;0;0;0;379707.22;"efectivo: $386.709,22";COMPLETED
V-2026-1263;"4/9/2026, 3:06:33 p. m.";Cajero;;32317.19;0;0;0;32317.19;"nequi: $32.990,19";COMPLETED
V-2026-1262;"4/9/2026, 3:06:33 p. m.";Cajero;;580187.3000000002;0;0;0;580187.3000000002;"tarjeta: $584.525,3";COMPLETED
V-2026-1261;"4/9/2026, 3:06:33 p. m.";Cajero;;1245316.3;0;0;0;1245316.3;"efectivo: $1.258.389,3";COMPLETED
V-2026-1260;"4/9/2026, 3:06:33 p. m.";Cajero;;225828.88;0;0;0;225828.88;"efectivo: $262.748,88";COMPLETED
V-2026-1259;"4/9/2026, 3:06:33 p. m.";Cajero;;1063540.0299999998;0;0;0;1063540.0299999998;"transferencia: $1.111.464,03";COMPLETED
V-2026-1258;"4/9/2026, 3:06:33 p. m.";Cajero;;474394.48;0;0;0;474394.48;"nequi: $501.158,48";COMPLETED
V-2026-1257;"4/9/2026, 3:06:33 p. m.";Cajero;;156826.36;0;0;0;156826.36;"transferencia: $161.918,36";COMPLETED
V-2026-1256;"4/9/2026, 3:06:33 p. m.";Cajero;;204666.96000000002;0;0;0;204666.96000000002;"efectivo: $212.134,96";COMPLETED
V-2026-1255;"4/9/2026, 3:06:33 p. m.";Cajero;;83488.20000000001;0;0;0;83488.20000000001;"daviplata: $90.241,2";COMPLETED
V-2026-1254;"4/9/2026, 3:06:33 p. m.";Cajero;;537243.6599999999;0;0;0;537243.6599999999;"transferencia: $576.160,66";COMPLETED
V-2026-1253;"4/9/2026, 3:06:33 p. m.";Cajero;;165244.49;0;0;0;165244.49;"transferencia: $192.933,49";COMPLETED
V-2026-1252;"4/9/2026, 3:06:33 p. m.";Cajero;;1056.87;0;0;0;1056.87;"tarjeta: $44.057,87";COMPLETED
V-2026-1251;"4/9/2026, 3:06:33 p. m.";Cajero;;581247.27;0;0;0;581247.27;"efectivo: $593.677,27";COMPLETED
V-2026-1250;"4/9/2026, 3:06:33 p. m.";Cajero;;598748.28;0;0;0;598748.28;"tarjeta: $628.023,28";COMPLETED
V-2026-1249;"4/9/2026, 3:06:33 p. m.";Cajero;;120538.6;0;0;0;120538.6;"efectivo: $122.246,6";COMPLETED
V-2026-1248;"4/9/2026, 3:06:33 p. m.";Cajero;;25990.85;0;0;0;25990.85;"tarjeta: $45.256,85";COMPLETED
V-2026-1247;"4/9/2026, 3:06:33 p. m.";Cajero;;246774.32000000004;0;0;0;246774.32000000004;"efectivo: $294.008,32";COMPLETED
V-2026-1246;"4/9/2026, 3:06:33 p. m.";Cajero;;880981.5499999999;0;0;0;880981.5499999999;"transferencia: $924.823,55";COMPLETED
V-2026-1245;"4/9/2026, 3:06:33 p. m.";Cajero;;568228.8999999999;0;0;0;568228.8999999999;"daviplata: $574.178,9";COMPLETED
V-2026-1244;"4/9/2026, 3:06:33 p. m.";Cajero;;114985.12;0;0;0;114985.12;"transferencia: $164.573,12";COMPLETED
V-2026-1243;"4/9/2026, 3:06:33 p. m.";Cajero;;69804.7;0;0;0;69804.7;"transferencia: $104.043,7";COMPLETED
V-2026-1242;"4/9/2026, 3:06:33 p. m.";Cajero;;331809;0;0;0;331809;daviplata: $364.105;COMPLETED
V-2026-1241;"4/9/2026, 3:06:33 p. m.";Cajero;;149532.72;0;0;0;149532.72;"tarjeta: $180.712,72";COMPLETED
V-2026-1240;"4/9/2026, 3:06:33 p. m.";Cajero;;796326.54;0;0;0;796326.54;"transferencia: $813.452,54";COMPLETED
V-2026-1239;"4/9/2026, 3:06:33 p. m.";Cajero;;722148.8300000001;0;0;0;722148.8300000001;"transferencia: $739.132,83";COMPLETED
V-2026-1238;"4/9/2026, 3:06:33 p. m.";Cajero;;848901.69;0;0;0;848901.69;"daviplata: $872.900,69";COMPLETED
V-2026-1237;"4/9/2026, 3:06:33 p. m.";Cajero;;202360.9;0;0;0;202360.9;"nequi: $251.401,9";COMPLETED
V-2026-1236;"4/9/2026, 3:06:33 p. m.";Cajero;;60407.35;0;0;0;60407.35;"tarjeta: $68.441,35";COMPLETED
V-2026-1235;"4/9/2026, 3:06:33 p. m.";Cajero;;515498.83;0;0;0;515498.83;"transferencia: $541.992,83";COMPLETED
V-2026-1234;"4/9/2026, 3:06:33 p. m.";Cajero;;649018.11;0;0;0;649018.11;"daviplata: $671.448,11";COMPLETED
V-2026-1233;"4/9/2026, 3:06:33 p. m.";Cajero;;592875.72;0;0;0;592875.72;"tarjeta: $615.339,72";COMPLETED
V-2026-1232;"4/9/2026, 3:06:33 p. m.";Cajero;;526699.7699999999;0;0;0;526699.7699999999;"daviplata: $559.579,77";COMPLETED
V-2026-1231;"4/9/2026, 3:06:33 p. m.";Cajero;;320798.85;0;0;0;320798.85;"tarjeta: $322.774,85";COMPLETED
V-2026-1230;"4/9/2026, 3:06:33 p. m.";Cajero;;33849.63;0;0;0;33849.63;"transferencia: $58.454,63";COMPLETED
V-2026-1229;"4/9/2026, 3:06:33 p. m.";Cajero;;754464.71;0;0;0;754464.71;"tarjeta: $770.801,71";COMPLETED
V-2026-1228;"4/9/2026, 3:06:33 p. m.";Cajero;;555859.53;0;0;0;555859.53;"tarjeta: $590.642,53";COMPLETED
V-2026-1227;"4/9/2026, 3:06:33 p. m.";Cajero;;214598.71;0;0;0;214598.71;"efectivo: $232.594,71";COMPLETED
V-2026-1226;"4/9/2026, 3:06:32 p. m.";Cajero;;402898.94999999995;0;0;0;402898.94999999995;"nequi: $443.271,95";COMPLETED
V-2026-1225;"4/9/2026, 3:06:32 p. m.";Cajero;;519686.46;0;0;0;519686.46;"transferencia: $542.541,46";COMPLETED
V-2026-1224;"4/9/2026, 3:06:32 p. m.";Cajero;;344778.17;0;0;0;344778.17;"transferencia: $393.119,17";COMPLETED
V-2026-1223;"4/9/2026, 3:06:32 p. m.";Cajero;;305892.05;0;0;0;305892.05;"nequi: $313.534,05";COMPLETED
V-2026-1222;"4/9/2026, 3:06:32 p. m.";Cajero;;686634.27;0;0;0;686634.27;"tarjeta: $690.245,27";COMPLETED
V-2026-1221;"4/9/2026, 3:06:32 p. m.";Cajero;;786675.19;0;0;0;786675.19;"efectivo: $836.235,19";COMPLETED
V-2026-1220;"4/9/2026, 3:06:32 p. m.";Cajero;;348665.20999999996;0;0;0;348665.20999999996;"efectivo: $363.187,21";COMPLETED
V-2026-1219;"4/9/2026, 3:06:32 p. m.";Cajero;;213777.2;0;0;0;213777.2;"nequi: $224.840,2";COMPLETED
V-2026-1218;"4/9/2026, 3:06:32 p. m.";Cajero;;1310863.7699999998;0;0;0;1310863.7699999998;"tarjeta: $1.323.130,77";COMPLETED
V-2026-1217;"4/9/2026, 3:06:32 p. m.";Cajero;;529596.2200000001;0;0;0;529596.2200000001;"transferencia: $536.872,22";COMPLETED
V-2026-1216;"4/9/2026, 3:06:32 p. m.";Cajero;;957879.1600000001;0;0;0;957879.1600000001;"efectivo: $978.395,16";COMPLETED
V-2026-1215;"4/9/2026, 3:06:32 p. m.";Cajero;;441124.36;0;0;0;441124.36;"efectivo: $469.491,36";COMPLETED
V-2026-1214;"4/9/2026, 3:06:32 p. m.";Cajero;;38194.4;0;0;0;38194.4;"daviplata: $54.049,4";COMPLETED
V-2026-1213;"4/9/2026, 3:06:32 p. m.";Cajero;;683772.6900000001;0;0;0;683772.6900000001;"daviplata: $700.022,69";COMPLETED
V-2026-1212;"4/9/2026, 3:06:32 p. m.";Cajero;;145413.2;0;0;0;145413.2;"transferencia: $192.213,2";COMPLETED
V-2026-1211;"4/9/2026, 3:06:32 p. m.";Cajero;;303020.17;0;0;0;303020.17;"daviplata: $348.918,17";COMPLETED
V-2026-1210;"4/9/2026, 3:06:32 p. m.";Cajero;;577185.19;0;0;0;577185.19;"tarjeta: $597.620,19";COMPLETED
V-2026-1209;"4/9/2026, 3:06:32 p. m.";Cajero;;374636.11;0;0;0;374636.11;"tarjeta: $380.290,11";COMPLETED
V-2026-1208;"4/9/2026, 3:06:32 p. m.";Cajero;;388354.22000000003;0;0;0;388354.22000000003;"nequi: $432.371,22";COMPLETED
V-2026-1207;"4/9/2026, 3:06:32 p. m.";Cajero;;445083.50000000006;0;0;0;445083.50000000006;"transferencia: $448.753,5";COMPLETED
V-2026-1206;"4/9/2026, 3:06:32 p. m.";Cajero;;1651986.6199999999;0;0;0;1651986.6199999999;"nequi: $1.665.701,62";COMPLETED
V-2026-1205;"4/9/2026, 3:06:32 p. m.";Cajero;;263665.38999999996;0;0;0;263665.38999999996;"efectivo: $266.367,39";COMPLETED
V-2026-1204;"4/9/2026, 3:06:32 p. m.";Cajero;;371398.86;0;0;0;371398.86;"tarjeta: $394.530,86";COMPLETED
V-2026-1203;"4/9/2026, 3:06:32 p. m.";Cajero;;163152.13;0;0;0;163152.13;"daviplata: $210.705,13";COMPLETED
V-2026-1202;"4/9/2026, 3:06:32 p. m.";Cajero;;223419.24;0;0;0;223419.24;"daviplata: $249.893,24";COMPLETED
V-2026-1201;"4/9/2026, 3:06:32 p. m.";Cajero;;642283.79;0;0;0;642283.79;"tarjeta: $658.159,79";COMPLETED
V-2026-1200;"4/9/2026, 3:06:32 p. m.";Cajero;;450688.68;0;0;0;450688.68;"daviplata: $482.130,68";COMPLETED
V-2026-1199;"4/9/2026, 3:06:32 p. m.";Cajero;;630546.7300000001;0;0;0;630546.7300000001;"nequi: $637.881,73";COMPLETED
V-2026-1198;"4/9/2026, 3:06:32 p. m.";Cajero;;692251.47;0;0;0;692251.47;"efectivo: $725.863,47";COMPLETED
V-2026-1197;"4/9/2026, 3:06:32 p. m.";Cajero;;142802.58;0;0;0;142802.58;"tarjeta: $177.712,58";COMPLETED
V-2026-1196;"4/9/2026, 3:06:32 p. m.";Cajero;;352199.82;0;0;0;352199.82;"transferencia: $373.444,82";COMPLETED
V-2026-1195;"4/9/2026, 3:06:32 p. m.";Cajero;;591856.31;0;0;0;591856.31;"nequi: $601.714,31";COMPLETED
V-2026-1194;"4/9/2026, 3:06:32 p. m.";Cajero;;586113.6099999999;0;0;0;586113.6099999999;"efectivo: $589.217,61";COMPLETED
V-2026-1193;"4/9/2026, 3:06:32 p. m.";Cajero;;845799.5099999999;0;0;0;845799.5099999999;"transferencia: $851.493,51";COMPLETED
V-2026-1192;"4/9/2026, 3:06:32 p. m.";Cajero;;2680.08;0;0;0;2680.08;"daviplata: $15.849,08";COMPLETED
V-2026-1191;"4/9/2026, 3:06:32 p. m.";Cajero;;556580.11;0;0;0;556580.11;"tarjeta: $568.498,11";COMPLETED
V-2026-1190;"4/9/2026, 3:06:32 p. m.";Cajero;;1195770.22;0;0;0;1195770.22;"transferencia: $1.198.992,22";COMPLETED
V-2026-1189;"4/9/2026, 3:06:32 p. m.";Cajero;;142271.15;0;0;0;142271.15;"tarjeta: $143.986,15";COMPLETED
V-2026-1188;"4/9/2026, 3:06:32 p. m.";Cajero;;415101.41;0;0;0;415101.41;"transferencia: $420.090,41";COMPLETED
V-2026-1187;"4/9/2026, 3:06:32 p. m.";Cajero;;519942.72;0;0;0;519942.72;"tarjeta: $529.852,72";COMPLETED
V-2026-1186;"4/9/2026, 3:06:32 p. m.";Cajero;;846608.2599999999;0;0;0;846608.2599999999;"efectivo: $872.209,26";COMPLETED
V-2026-1185;"4/9/2026, 3:06:32 p. m.";Cajero;;340345.85;0;0;0;340345.85;"tarjeta: $345.476,85";COMPLETED
V-2026-1184;"4/9/2026, 3:06:32 p. m.";Cajero;;130455.44;0;0;0;130455.44;"tarjeta: $173.665,44";COMPLETED
V-2026-1183;"4/9/2026, 3:06:32 p. m.";Cajero;;199387.26;0;0;0;199387.26;"transferencia: $200.596,26";COMPLETED
V-2026-1182;"4/9/2026, 3:06:32 p. m.";Cajero;;635472.3900000001;0;0;0;635472.3900000001;"nequi: $670.516,39";COMPLETED
V-2026-1181;"4/9/2026, 3:06:32 p. m.";Cajero;;394180.91;0;0;0;394180.91;"efectivo: $406.442,91";COMPLETED
V-2026-1180;"4/9/2026, 3:06:32 p. m.";Cajero;;411959.92999999993;0;0;0;411959.92999999993;"efectivo: $422.612,93";COMPLETED
V-2026-1179;"4/9/2026, 3:06:32 p. m.";Cajero;;554030.4199999999;0;0;0;554030.4199999999;"nequi: $598.165,42";COMPLETED
V-2026-1178;"4/9/2026, 3:06:32 p. m.";Cajero;;876135.95;0;0;0;876135.95;"daviplata: $921.869,95";COMPLETED
V-2026-1177;"4/9/2026, 3:06:32 p. m.";Cajero;;137762.69999999998;0;0;0;137762.69999999998;"daviplata: $176.565,7";COMPLETED
V-2026-1176;"4/9/2026, 3:06:32 p. m.";Cajero;;65559.45999999999;0;0;0;65559.45999999999;"daviplata: $98.714,46";COMPLETED
V-2026-1175;"4/9/2026, 3:06:32 p. m.";Cajero;;252583.16999999998;0;0;0;252583.16999999998;"daviplata: $260.152,17";COMPLETED
V-2026-1174;"4/9/2026, 3:06:32 p. m.";Cajero;;603231.2600000001;0;0;0;603231.2600000001;"transferencia: $639.398,26";COMPLETED
V-2026-1173;"4/9/2026, 3:06:32 p. m.";Cajero;;854484.04;0;0;0;854484.04;"nequi: $900.468,04";COMPLETED
V-2026-1172;"4/9/2026, 3:06:32 p. m.";Cajero;;66840.42000000001;0;0;0;66840.42000000001;"daviplata: $87.446,42";COMPLETED
V-2026-1171;"4/9/2026, 3:06:32 p. m.";Cajero;;172761.46000000002;0;0;0;172761.46000000002;"nequi: $207.780,46";COMPLETED
V-2026-1170;"4/9/2026, 3:06:32 p. m.";Cajero;;169346.7;0;0;0;169346.7;"transferencia: $210.983,7";COMPLETED
V-2026-1169;"4/9/2026, 3:06:32 p. m.";Cajero;;948896.2599999999;0;0;0;948896.2599999999;"efectivo: $959.464,26";COMPLETED
V-2026-1168;"4/9/2026, 3:06:32 p. m.";Cajero;;356359.73;0;0;0;356359.73;"nequi: $364.860,73";COMPLETED
V-2026-1167;"4/9/2026, 3:06:32 p. m.";Cajero;;362968.32999999996;0;0;0;362968.32999999996;"efectivo: $396.443,33";COMPLETED
V-2026-1166;"4/9/2026, 3:06:32 p. m.";Cajero;;344498.66000000003;0;0;0;344498.66000000003;"daviplata: $368.111,66";COMPLETED
V-2026-1165;"4/9/2026, 3:06:32 p. m.";Cajero;;54891.090000000004;0;0;0;54891.090000000004;"nequi: $67.507,09";COMPLETED
V-2026-1164;"4/9/2026, 3:06:32 p. m.";Cajero;;93288.01;0;0;0;93288.01;"efectivo: $120.238,01";COMPLETED
V-2026-1163;"4/9/2026, 3:06:32 p. m.";Cajero;;372121.08999999997;0;0;0;372121.08999999997;"daviplata: $384.167,09";COMPLETED
V-2026-1162;"4/9/2026, 3:06:32 p. m.";Cajero;;310296.11;0;0;0;310296.11;"efectivo: $333.530,11";COMPLETED
V-2026-1161;"4/9/2026, 3:06:32 p. m.";Cajero;;952590.7999999999;0;0;0;952590.7999999999;"nequi: $957.825,8";COMPLETED
V-2026-1160;"4/9/2026, 3:06:32 p. m.";Cajero;;215687.66999999998;0;0;0;215687.66999999998;"transferencia: $264.758,67";COMPLETED
V-2026-1159;"4/9/2026, 3:06:32 p. m.";Cajero;;223236.05;0;0;0;223236.05;"nequi: $225.687,05";COMPLETED
V-2026-1158;"4/9/2026, 3:06:32 p. m.";Cajero;;375547.37;0;0;0;375547.37;"transferencia: $413.519,37";COMPLETED
V-2026-1157;"4/9/2026, 3:06:32 p. m.";Cajero;;628352.23;0;0;0;628352.23;"tarjeta: $661.739,23";COMPLETED
V-2026-1156;"4/9/2026, 3:06:32 p. m.";Cajero;;940253.1;0;0;0;940253.1;"nequi: $956.377,1";COMPLETED
V-2026-1155;"4/9/2026, 3:06:32 p. m.";Cajero;;170981.82;0;0;0;170981.82;"transferencia: $208.561,82";COMPLETED
V-2026-1154;"4/9/2026, 3:06:32 p. m.";Cajero;;526456.37;0;0;0;526456.37;"efectivo: $548.834,37";COMPLETED
V-2026-1153;"4/9/2026, 3:06:32 p. m.";Cajero;;548707.2;0;0;0;548707.2;"tarjeta: $550.336,2";COMPLETED
V-2026-1152;"4/9/2026, 3:06:32 p. m.";Cajero;;471230.98;0;0;0;471230.98;"nequi: $492.748,98";COMPLETED
V-2026-1151;"4/9/2026, 3:06:32 p. m.";Cajero;;872904.54;0;0;0;872904.54;"transferencia: $898.198,54";COMPLETED
V-2026-1150;"4/9/2026, 3:06:32 p. m.";Cajero;;659802.83;0;0;0;659802.83;"transferencia: $672.938,83";COMPLETED
V-2026-1149;"4/9/2026, 3:06:32 p. m.";Cajero;;61236.08;0;0;0;61236.08;"transferencia: $105.871,08";COMPLETED
V-2026-1148;"4/9/2026, 3:06:32 p. m.";Cajero;;660574.8300000001;0;0;0;660574.8300000001;"daviplata: $663.670,83";COMPLETED
V-2026-1147;"4/9/2026, 3:06:32 p. m.";Cajero;;269533.72;0;0;0;269533.72;"nequi: $277.709,72";COMPLETED
V-2026-1146;"4/9/2026, 3:06:32 p. m.";Cajero;;73935.7;0;0;0;73935.7;"daviplata: $74.424,7";COMPLETED
