Código;Código Barras;Nombre;Categoría;Precio;Costo;Stock;Stock Mínimo;Stock Crítico;IVA %;Unidad;Activo;Ubicación;Vencimiento
STRESS-1788552188050-206;;Stress Product 206;Lacteos;78890.48;19415.94;49;5;2;19;L;Sí;;
STRESS-1788552188050-207;;Stress Product 207;Snacks;66461.38;20489.18;154;5;2;19;L;Sí;;
STRESS-1788552188051-208;;Stress Product 208;Snacks;7330.31;23950.03;816;5;2;19;L;Sí;;
STRESS-1788552188052-209;;Stress Product 209;Snacks;92203.66;37762.73;277;5;2;5;UNIT;Sí;;
STRESS-1788552187773-21;;Stress Product 21;Snacks;54013.13;43759.62;693;5;2;5;KG;Sí;;
STRESS-1788552188053-210;;Stress Product 210;Lacteos;97442.74;9053.6;452;5;2;0;KG;Sí;;
STRESS-1788552188054-211;;Stress Product 211;Bebidas;65960.16;34333.14;44;5;2;19;KG;Sí;;
STRESS-1788552188055-212;;Stress Product 212;Bebidas;10566.15;23811.74;397;5;2;19;KG;Sí;;
STRESS-1788552188055-213;;Stress Product 213;Snacks;64426.88;33195.82;190;5;2;19;UNIT;Sí;;
STRESS-1788552188056-214;;Stress Product 214;Snacks;66355.96;25159.57;427;5;2;0;UNIT;Sí;;
STRESS-1788552188057-215;;Stress Product 215;Snacks;65249.03;27345.23;553;5;2;5;UNIT;Sí;;
STRESS-1788552188058-216;;Stress Product 216;Snacks;96350.01;9581.42;169;5;2;19;L;Sí;;
STRESS-1788552188059-217;;Stress Product 217;Snacks;58939.04;24017.15;282;5;2;5;KG;Sí;;
STRESS-1788552188059-218;;Stress Product 218;Bebidas;79838.06;17347.43;252;5;2;5;L;Sí;;
STRESS-1788552188060-219;;Stress Product 219;Snacks;44609.98;25187.83;460;5;2;0;KG;Sí;;
STRESS-1788552187776-22;;Stress Product 22;Snacks;7299.97;24228.56;733;5;2;19;L;Sí;;
STRESS-1788552188061-220;;Stress Product 220;Snacks;58447.31;2151.62;292;5;2;5;UNIT;Sí;;
STRESS-1788552188061-221;;Stress Product 221;Lacteos;47828.02;33912.94;565;5;2;0;KG;Sí;;
STRESS-1788552188062-222;;Stress Product 222;Lacteos;2792.33;45092.6;683;5;2;19;KG;Sí;;
STRESS-1788552188063-223;;Stress Product 223;Bebidas;77018.12;44257.12;618;5;2;19;KG;Sí;;
STRESS-1788552188064-224;;Stress Product 224;Lacteos;22243.28;37609.18;292;5;2;0;KG;Sí;;
STRESS-1788552188065-225;;Stress Product 225;Bebidas;71747.32;733.65;398;5;2;19;UNIT;Sí;;
STRESS-1788552188066-226;;Stress Product 226;Lacteos;45180.24;510.27;806;5;2;19;UNIT;Sí;;
STRESS-1788552188067-227;;Stress Product 227;Lacteos;84467.05;29315.02;1087;5;2;0;UNIT;Sí;;
STRESS-1788552188068-228;;Stress Product 228;Lacteos;56249.22;15026.81;45;5;2;0;KG;Sí;;
STRESS-1788552188068-229;;Stress Product 229;Lacteos;81463.84;47551.88;307;5;2;5;KG;Sí;;
STRESS-1788552187777-23;;Stress Product 23;Lacteos;54839.97;45326.37;758;5;2;0;UNIT;Sí;;
STRESS-1788552188069-230;;Stress Product 230;Snacks;59582.03;25205.82;46;5;2;5;L;Sí;;
STRESS-1788552188070-231;;Stress Product 231;Lacteos;66195.71;4680.61;676;5;2;5;L;Sí;;
STRESS-1788552188070-232;;Stress Product 232;Lacteos;48226.76;11836.41;144;5;2;19;UNIT;Sí;;
STRESS-1788552188071-233;;Stress Product 233;Bebidas;20364.57;10364.16;901;5;2;19;L;Sí;;
STRESS-1788552188072-234;;Stress Product 234;Snacks;30079.99;19192.85;147;5;2;5;UNIT;Sí;;
STRESS-1788552188073-235;;Stress Product 235;Lacteos;24380.56;26806.6;84;5;2;0;UNIT;Sí;;
STRESS-1788552188074-236;;Stress Product 236;Snacks;78367.69;24174.43;585;5;2;5;L;Sí;;
STRESS-1788552188075-237;;Stress Product 237;Snacks;60872.81;41011.35;682;5;2;19;UNIT;Sí;;
STRESS-1788552188076-238;;Stress Product 238;Snacks;55463.21;43936.26;235;5;2;0;L;Sí;;
STRESS-1788552188076-239;;Stress Product 239;Bebidas;46850.11;8640.15;484;5;2;0;L;Sí;;
STRESS-1788552187778-24;;Stress Product 24;Snacks;65468.84;26842.52;686;5;2;19;KG;Sí;;
STRESS-1788552188077-240;;Stress Product 240;Snacks;66424.49;5310.29;970;5;2;19;L;Sí;;
STRESS-1788552188078-241;;Stress Product 241;Snacks;52808.93;45627.15;1188;5;2;0;KG;Sí;;
STRESS-1788552188079-242;;Stress Product 242;Bebidas;68275.81;34470.97;442;5;2;19;UNIT;Sí;;
STRESS-1788552188080-243;;Stress Product 243;Lacteos;7257.57;5946.35;323;5;2;0;L;Sí;;
STRESS-1788552188080-244;;Stress Product 244;Bebidas;99369.88;31383.29;820;5;2;0;UNIT;Sí;;
STRESS-1788552188081-245;;Stress Product 245;Bebidas;64765.64;45881.51;790;5;2;19;L;Sí;;
STRESS-1788552188082-246;;Stress Product 246;Snacks;333.88;15347.8;501;5;2;5;KG;Sí;;
STRESS-1788552188083-247;;Stress Product 247;Bebidas;92588.74;24854.75;750;5;2;0;UNIT;Sí;;
STRESS-1788552188084-248;;Stress Product 248;Bebidas;3518.86;4540.72;509;5;2;0;UNIT;Sí;;
STRESS-1788552188084-249;;Stress Product 249;Lacteos;66470.02;46547.53;790;5;2;5;L;Sí;;
STRESS-1788552187779-25;;Stress Product 25;Lacteos;18956.52;21814.3;180;5;2;0;KG;Sí;;
STRESS-1788552188085-250;;Stress Product 250;Snacks;31231.89;47994.22;527;5;2;5;KG;Sí;;
STRESS-1788552188086-251;;Stress Product 251;Snacks;88527.15;14081.64;892;5;2;19;L;Sí;;
STRESS-1788552188087-252;;Stress Product 252;Lacteos;4367.49;2875.19;845;5;2;5;KG;Sí;;
STRESS-1788552188088-253;;Stress Product 253;Snacks;86777.2;689.16;134;5;2;5;KG;Sí;;
STRESS-1788552188089-254;;Stress Product 254;Lacteos;21590.08;12085.06;419;5;2;19;UNIT;Sí;;
STRESS-1788552188090-255;;Stress Product 255;Lacteos;54085.73;36944.6;993;5;2;0;UNIT;Sí;;
STRESS-1788552188091-256;;Stress Product 256;Bebidas;5740.67;9607.94;152;5;2;0;KG;Sí;;
STRESS-1788552188092-257;;Stress Product 257;Lacteos;35946.63;47838.11;662;5;2;19;KG;Sí;;
STRESS-1788552188122-258;;Stress Product 258;Snacks;51077.98;46945.36;319;5;2;5;L;Sí;;
STRESS-1788552188123-259;;Stress Product 259;Snacks;72208.59;19608.37;526;5;2;0;L;Sí;;
STRESS-1788552187780-26;;Stress Product 26;Snacks;68230.4;34321.71;935;5;2;0;UNIT;Sí;;
STRESS-1788552188126-260;;Stress Product 260;Snacks;38403.57;5169.23;227;5;2;19;UNIT;Sí;;
STRESS-1788552188127-261;;Stress Product 261;Snacks;43637.7;32060.44;622;5;2;19;KG;Sí;;
STRESS-1788552188129-262;;Stress Product 262;Lacteos;90074.01;31547.57;373;5;2;19;UNIT;Sí;;
STRESS-1788552188131-263;;Stress Product 263;Bebidas;31330.29;8572.78;577;5;2;19;KG;Sí;;
STRESS-1788552188133-264;;Stress Product 264;Bebidas;24718.4;15997.62;923;5;2;5;UNIT;Sí;;
STRESS-1788552188135-265;;Stress Product 265;Bebidas;54929.33;38675.51;64;5;2;0;UNIT;Sí;;
STRESS-1788552188137-266;;Stress Product 266;Bebidas;81260.84;10104.88;684;5;2;5;KG;Sí;;
STRESS-1788552188139-267;;Stress Product 267;Bebidas;35383.99;16409.86;833;5;2;0;L;Sí;;
STRESS-1788552188147-268;;Stress Product 268;Bebidas;61051.4;40915.65;855;5;2;0;UNIT;Sí;;
STRESS-1788552188150-269;;Stress Product 269;Bebidas;70849.41;43192.54;48;5;2;5;L;Sí;;
STRESS-1788552187782-27;;Stress Product 27;Bebidas;5966.81;27044.3;218;5;2;19;KG;Sí;;
STRESS-1788552188153-270;;Stress Product 270;Snacks;65129.85;48613.8;206;5;2;5;UNIT;Sí;;
STRESS-1788552188155-271;;Stress Product 271;Bebidas;57982.83;34309.31;48;5;2;0;L;Sí;;
STRESS-1788552188157-272;;Stress Product 272;Bebidas;36208.64;28115.3;111;5;2;0;KG;Sí;;
STRESS-1788552188159-273;;Stress Product 273;Lacteos;32015.44;36026.92;939;5;2;19;UNIT;Sí;;
STRESS-1788552188160-274;;Stress Product 274;Lacteos;29789.28;23641.75;145;5;2;5;L;Sí;;
STRESS-1788552188162-275;;Stress Product 275;Snacks;33754.5;37596.86;91;5;2;19;L;Sí;;
STRESS-1788552188163-276;;Stress Product 276;Lacteos;68159.16;7282.84;45;5;2;0;UNIT;Sí;;
STRESS-1788552188165-277;;Stress Product 277;Lacteos;50109.08;32007.9;977;5;2;19;L;Sí;;
STRESS-1788552188168-278;;Stress Product 278;Bebidas;28174.14;30773.81;595;5;2;19;UNIT;Sí;;
STRESS-1788552188169-279;;Stress Product 279;Bebidas;90961.56;22615.14;85;5;2;19;UNIT;Sí;;
STRESS-1788552187783-28;;Stress Product 28;Bebidas;36969.28;23790.01;86;5;2;5;UNIT;Sí;;
STRESS-1788552188171-280;;Stress Product 280;Snacks;81264.04;20980.66;873;5;2;0;L;Sí;;
STRESS-1788552188172-281;;Stress Product 281;Bebidas;89003.17;16037.84;51;5;2;19;L;Sí;;
STRESS-1788552188174-282;;Stress Product 282;Bebidas;22126.45;18012.32;675;5;2;19;L;Sí;;
STRESS-1788552188176-283;;Stress Product 283;Snacks;27613.26;20199.68;98;5;2;5;KG;Sí;;
STRESS-1788552188177-284;;Stress Product 284;Lacteos;51502.62;28575.39;467;5;2;0;KG;Sí;;
STRESS-1788552188179-285;;Stress Product 285;Lacteos;50567.47;30740.39;1015;5;2;5;L;Sí;;
STRESS-1788552188181-286;;Stress Product 286;Snacks;67255.57;24264.97;1018;5;2;5;UNIT;Sí;;
STRESS-1788552188183-287;;Stress Product 287;Lacteos;92735.85;7600.45;10000465;5;2;19;KG;Sí;;
STRESS-1788552188184-288;;Stress Product 288;Bebidas;90870.15;37491.48;200;5;2;0;KG;Sí;;
STRESS-1788552188186-289;;Stress Product 289;Lacteos;43125.38;24416.09;916;5;2;5;L;Sí;;
STRESS-1788552187784-29;;Stress Product 29;Bebidas;15300.47;1768.58;10000119;5;2;0;L;Sí;;
STRESS-1788552188187-290;;Stress Product 290;Bebidas;81958.33;21339.41;640;5;2;19;L;Sí;;
STRESS-1788552188188-291;;Stress Product 291;Lacteos;9708.48;36565.32;972;5;2;19;L;Sí;;
STRESS-1788552188189-292;;Stress Product 292;Lacteos;11283.21;27088.02;46;5;2;19;KG;Sí;;
STRESS-1788552188190-293;;Stress Product 293;Bebidas;41837.54;23793.75;899;5;2;0;KG;Sí;;
STRESS-1788552188191-294;;Stress Product 294;Bebidas;57826.59;31704.75;123;5;2;0;KG;Sí;;
STRESS-1788552188192-295;;Stress Product 295;Bebidas;38951.46;49270.72;595;5;2;5;UNIT;Sí;;
STRESS-1788552188193-296;;Stress Product 296;Lacteos;51563.86;33617.03;1048;5;2;19;UNIT;Sí;;
STRESS-1788552188194-297;;Stress Product 297;Snacks;10029.77;26826.75;584;5;2;0;KG;Sí;;
STRESS-1788552188194-298;;Stress Product 298;Bebidas;41977.12;8408.28;45;5;2;5;UNIT;Sí;;
STRESS-1788552188197-299;;Stress Product 299;Bebidas;86540.71;9225.14;645;5;2;19;UNIT;Sí;;
STRESS-1788552187749-3;;Stress Product 3;Bebidas;56836.26;10806.45;617;5;2;5;UNIT;Sí;;
STRESS-1788552187785-30;;Stress Product 30;Lacteos;3601.8;43014.98;416;5;2;0;UNIT;Sí;;
STRESS-1788552188200-300;;Stress Product 300;Snacks;25231.69;39666.95;79;5;2;0;KG;Sí;;
STRESS-1788552188202-301;;Stress Product 301;Lacteos;45499.83;6546.15;924;5;2;19;UNIT;Sí;;
STRESS-1788552188204-302;;Stress Product 302;Lacteos;72272.62;48908.77;47;5;2;5;UNIT;Sí;;
STRESS-1788552188205-303;;Stress Product 303;Bebidas;92512.2;9011.08;382;5;2;5;KG;Sí;;
STRESS-1788552188207-304;;Stress Product 304;Bebidas;24017.49;49201.11;899;5;2;19;KG;Sí;;
STRESS-1788552188208-305;;Stress Product 305;Snacks;48693.67;9869.08;499;5;2;19;KG;Sí;;
STRESS-1788552188209-306;;Stress Product 306;Snacks;59506.47;49038.63;880;5;2;5;L;Sí;;
STRESS-1788552188210-307;;Stress Product 307;Lacteos;72504.52;36832.8;342;5;2;19;KG;Sí;;
STRESS-1788552188212-308;;Stress Product 308;Snacks;90602.28;26947.53;774;5;2;0;L;Sí;;
STRESS-1788552188213-309;;Stress Product 309;Snacks;44696.77;2840.99;790;5;2;0;KG;Sí;;
STRESS-1788552187786-31;;Stress Product 31;Bebidas;56064.92;21116.56;924;5;2;19;L;Sí;;
STRESS-1788552188215-310;;Stress Product 310;Bebidas;68897;28381.78;411;5;2;19;L;Sí;;
STRESS-1788552188217-311;;Stress Product 311;Bebidas;16894.14;30164.72;271;5;2;0;KG;Sí;;
STRESS-1788552188218-312;;Stress Product 312;Snacks;38858.84;9420.96;10000401;5;2;5;KG;Sí;;
STRESS-1788552188219-313;;Stress Product 313;Bebidas;95664.68;7607.78;299;5;2;5;KG;Sí;;
STRESS-1788552188220-314;;Stress Product 314;Snacks;40761.01;10908.1;617;5;2;5;L;Sí;;
STRESS-1788552188221-315;;Stress Product 315;Lacteos;49676.52;4883.51;48;5;2;19;KG;Sí;;
STRESS-1788552188221-316;;Stress Product 316;Lacteos;7241.99;45259.51;637;5;2;0;KG;Sí;;
STRESS-1788552188222-317;;Stress Product 317;Snacks;91894.58;26611.44;467;5;2;0;UNIT;Sí;;
STRESS-1788552188223-318;;Stress Product 318;Bebidas;99104.39;42076.66;158;5;2;5;UNIT;Sí;;
STRESS-1788552188224-319;;Stress Product 319;Snacks;43033.81;12321.62;10000867;5;2;5;KG;Sí;;
STRESS-1788552187787-32;;Stress Product 32;Bebidas;23038.52;2218.64;49;5;2;19;UNIT;Sí;;
STRESS-1788552188225-320;;Stress Product 320;Snacks;37363;24964.79;92;5;2;5;UNIT;Sí;;
STRESS-1788552188225-321;;Stress Product 321;Lacteos;58603.04;36336.06;551;5;2;5;KG;Sí;;
STRESS-1788552188227-322;;Stress Product 322;Bebidas;48882.6;7558.69;242;5;2;0;L;Sí;;
STRESS-1788552188228-323;;Stress Product 323;Snacks;26862.16;1599.04;133;5;2;0;L;Sí;;
STRESS-1788552188230-324;;Stress Product 324;Bebidas;30879.18;13812.76;248;5;2;5;L;Sí;;
STRESS-1788552188232-325;;Stress Product 325;Lacteos;15332.95;15657.61;768;5;2;0;UNIT;Sí;;
STRESS-1788552188233-326;;Stress Product 326;Bebidas;68973.21;30031.7;48;5;2;0;KG;Sí;;
STRESS-1788552188234-327;;Stress Product 327;Snacks;43142.84;38558.91;10000577;5;2;5;L;Sí;;
STRESS-1788552188235-328;;Stress Product 328;Snacks;34509.97;3197.95;628;5;2;5;KG;Sí;;
STRESS-1788552188237-329;;Stress Product 329;Lacteos;50572.4;7937;807;5;2;19;L;Sí;;
STRESS-1788552187788-33;;Stress Product 33;Lacteos;27865.04;29914.06;636;5;2;19;UNIT;Sí;;
STRESS-1788552188239-330;;Stress Product 330;Lacteos;34926.51;21113.41;398;5;2;0;UNIT;Sí;;
STRESS-1788552188240-331;;Stress Product 331;Bebidas;3210.7;46239.6;169;5;2;19;UNIT;Sí;;
STRESS-1788552188241-332;;Stress Product 332;Bebidas;84194.39;35677.15;208;5;2;0;KG;Sí;;
STRESS-1788552188243-333;;Stress Product 333;Lacteos;71694.48;44334.98;951;5;2;5;L;Sí;;
STRESS-1788552188244-334;;Stress Product 334;Snacks;30932.16;31973.14;565;5;2;5;UNIT;Sí;;
STRESS-1788552188245-335;;Stress Product 335;Snacks;18587.79;29924.13;669;5;2;19;KG;Sí;;
STRESS-1788552188245-336;;Stress Product 336;Bebidas;1844.22;4365.48;428;5;2;19;L;Sí;;
STRESS-1788552188247-337;;Stress Product 337;Lacteos;55722.9;11040.34;606;5;2;5;L;Sí;;
STRESS-1788552188248-338;;Stress Product 338;Lacteos;22545.72;47625.13;554;5;2;19;KG;Sí;;
STRESS-1788552188249-339;;Stress Product 339;Snacks;21577.5;10833.52;977;5;2;0;KG;Sí;;
STRESS-1788552187789-34;;Stress Product 34;Bebidas;53800.16;2143.36;953;5;2;19;L;Sí;;
STRESS-1788552188251-340;;Stress Product 340;Bebidas;53457.69;25468.17;645;5;2;0;UNIT;Sí;;
STRESS-1788552188252-341;;Stress Product 341;Bebidas;1318.46;5529.78;536;5;2;19;L;Sí;;
STRESS-1788552188253-342;;Stress Product 342;Bebidas;58313.13;27945.58;462;5;2;0;KG;Sí;;
STRESS-1788552188253-343;;Stress Product 343;Snacks;15522.83;47722.84;856;5;2;5;UNIT;Sí;;
STRESS-1788552188254-344;;Stress Product 344;Bebidas;25174.83;11016.29;92;5;2;19;L;Sí;;
STRESS-1788552188255-345;;Stress Product 345;Bebidas;2552.77;6964.68;722;5;2;5;UNIT;Sí;;
STRESS-1788552188255-346;;Stress Product 346;Snacks;6237.32;29141.66;914;5;2;5;L;Sí;;
STRESS-1788552188256-347;;Stress Product 347;Lacteos;12333.29;31473.48;146;5;2;19;L;Sí;;
STRESS-1788552188257-348;;Stress Product 348;Bebidas;65606.39;43040.47;390;5;2;19;KG;Sí;;
STRESS-1788552188258-349;;Stress Product 349;Bebidas;48918.34;33430.25;519;5;2;19;L;Sí;;
STRESS-1788552187791-35;;Stress Product 35;Bebidas;60240.67;47164.07;605;5;2;19;KG;Sí;;
STRESS-1788552188259-350;;Stress Product 350;Lacteos;91992.74;29042.44;909;5;2;0;UNIT;Sí;;
STRESS-1788552188260-351;;Stress Product 351;Lacteos;97181.85;14421.96;815;5;2;19;L;Sí;;
STRESS-1788552188261-352;;Stress Product 352;Snacks;51754.39;15563.73;787;5;2;5;L;Sí;;
STRESS-1788552188262-353;;Stress Product 353;Bebidas;50146.03;7075.42;977;5;2;19;UNIT;Sí;;
STRESS-1788552188263-354;;Stress Product 354;Lacteos;11107.96;11319.11;154;5;2;5;L;Sí;;
STRESS-1788552188264-355;;Stress Product 355;Snacks;82788.03;20079.67;277;5;2;5;KG;Sí;;
STRESS-1788552188265-356;;Stress Product 356;Lacteos;28905.97;34455.26;43;5;2;0;UNIT;Sí;;
STRESS-1788552188266-357;;Stress Product 357;Snacks;34567.17;45876.07;801;5;2;0;L;Sí;;
STRESS-1788552188267-358;;Stress Product 358;Snacks;76594.94;37355.71;535;5;2;19;L;Sí;;
STRESS-1788552188268-359;;Stress Product 359;Bebidas;62179.29;17339.34;83;5;2;5;L;Sí;;
STRESS-1788552187793-36;;Stress Product 36;Bebidas;5946.53;7593.01;334;5;2;5;KG;Sí;;
STRESS-1788552188268-360;;Stress Product 360;Lacteos;32768.6;2986.51;1021;5;2;5;L;Sí;;
STRESS-1788552188269-361;;Stress Product 361;Bebidas;21077.1;45465.6;42;5;2;5;L;Sí;;
STRESS-1788552188270-362;;Stress Product 362;Snacks;32019.39;44983.64;722;5;2;19;KG;Sí;;
STRESS-1788552188271-363;;Stress Product 363;Snacks;53625.93;5076.16;628;5;2;19;UNIT;Sí;;
STRESS-1788552188271-364;;Stress Product 364;Snacks;64769.77;2491.81;841;5;2;5;UNIT;Sí;;
STRESS-1788552188272-365;;Stress Product 365;Lacteos;52583.52;24850.73;61;5;2;0;L;Sí;;
STRESS-1788552188273-366;;Stress Product 366;Lacteos;52058.3;49029.07;81;5;2;0;L;Sí;;
STRESS-1788552188274-367;;Stress Product 367;Bebidas;41969.95;23350.48;372;5;2;19;L;Sí;;
STRESS-1788552188275-368;;Stress Product 368;Snacks;95610.8;25191.65;108;5;2;0;UNIT;Sí;;
STRESS-1788552188275-369;;Stress Product 369;Lacteos;46248.53;2070.61;435;5;2;0;UNIT;Sí;;
STRESS-1788552187794-37;;Stress Product 37;Bebidas;64446.7;10291.48;320;5;2;0;L;Sí;;
STRESS-1788552188276-370;;Stress Product 370;Snacks;93904.31;9617.5;45;5;2;5;L;Sí;;
STRESS-1788552188277-371;;Stress Product 371;Lacteos;84876.03;27411.4;144;5;2;19;L;Sí;;
STRESS-1788552188277-372;;Stress Product 372;Lacteos;53245.36;11581.18;636;5;2;19;KG;Sí;;
STRESS-1788552188278-373;;Stress Product 373;Bebidas;78444.67;46615.55;144;5;2;19;KG;Sí;;
STRESS-1788552188279-374;;Stress Product 374;Bebidas;9733.09;39816.32;46;5;2;0;UNIT;Sí;;
STRESS-1788552188279-375;;Stress Product 375;Lacteos;31347.57;40168.2;277;5;2;19;KG;Sí;;
STRESS-1788552188280-376;;Stress Product 376;Lacteos;22622.64;25035.54;671;5;2;5;UNIT;Sí;;
STRESS-1788552188281-377;;Stress Product 377;Bebidas;31405.94;48193.25;434;5;2;19;UNIT;Sí;;
STRESS-1788552188282-378;;Stress Product 378;Lacteos;36746.78;49526.56;550;5;2;19;L;Sí;;
STRESS-1788552188283-379;;Stress Product 379;Lacteos;9596.97;2033.12;46;5;2;19;UNIT;Sí;;
STRESS-1788552187795-38;;Stress Product 38;Lacteos;45431.67;37456.95;735;5;2;5;KG;Sí;;
STRESS-1788552188284-380;;Stress Product 380;Snacks;3189.95;41332.32;448;5;2;5;L;Sí;;
STRESS-1788552188285-381;;Stress Product 381;Lacteos;25624.95;29414.04;655;5;2;5;UNIT;Sí;;
STRESS-1788552188285-382;;Stress Product 382;Lacteos;85348.04;750.19;47;5;2;5;KG;Sí;;
STRESS-1788552188286-383;;Stress Product 383;Snacks;75516.2;41043.84;527;5;2;5;UNIT;Sí;;
STRESS-1788552188287-384;;Stress Product 384;Bebidas;15173.29;48740.44;45;5;2;19;UNIT;Sí;;
STRESS-1788552188287-385;;Stress Product 385;Bebidas;19332.96;11095.99;679;5;2;5;UNIT;Sí;;
STRESS-1788552188288-386;;Stress Product 386;Lacteos;82541.9;48492.71;655;5;2;5;KG;Sí;;
STRESS-1788552188289-387;;Stress Product 387;Snacks;98888.31;41522.8;183;5;2;19;L;Sí;;
STRESS-1788552188290-388;;Stress Product 388;Snacks;46107.45;16135.32;43;5;2;19;L;Sí;;
STRESS-1788552188291-389;;Stress Product 389;Bebidas;45344.19;30620.04;139;5;2;5;KG;Sí;;
STRESS-1788552187796-39;;Stress Product 39;Bebidas;20062.95;29175.53;137;5;2;19;KG;Sí;;
STRESS-1788552188292-390;;Stress Product 390;Bebidas;85514.1;6220.46;154;5;2;19;L;Sí;;
STRESS-1788552188293-391;;Stress Product 391;Snacks;67406.48;40035.62;301;5;2;0;KG;Sí;;
STRESS-1788552188294-392;;Stress Product 392;Lacteos;57274.29;13300.21;372;5;2;0;L;Sí;;
STRESS-1788552188294-393;;Stress Product 393;Lacteos;49684.57;22098.26;771;5;2;19;KG;Sí;;
STRESS-1788552188295-394;;Stress Product 394;Bebidas;37739.64;5467.88;382;5;2;5;UNIT;Sí;;
STRESS-1788552188296-395;;Stress Product 395;Lacteos;73171.02;48708.88;60;5;2;19;UNIT;Sí;;
STRESS-1788552188297-396;;Stress Product 396;Lacteos;44466.97;23873.99;237;5;2;19;KG;Sí;;
STRESS-1788552188298-397;;Stress Product 397;Snacks;9697.94;14758.99;1020;5;2;19;L;Sí;;
STRESS-1788552188298-398;;Stress Product 398;Bebidas;17428.13;32863.38;319;5;2;5;UNIT;Sí;;
STRESS-1788552188299-399;;Stress Product 399;Snacks;18880.48;47790.27;853;5;2;19;L;Sí;;
STRESS-1788552187750-4;;Stress Product 4;Lacteos;24659.15;20150.83;10000742;5;2;0;KG;Sí;;
STRESS-1788552187798-40;;Stress Product 40;Lacteos;61159.87;30023.19;958;5;2;0;L;Sí;;
STRESS-1788552188300-400;;Stress Product 400;Lacteos;27621.54;38469.38;553;5;2;0;UNIT;Sí;;
STRESS-1788552188301-401;;Stress Product 401;Snacks;72420.53;14647.81;381;5;2;0;KG;Sí;;
STRESS-1788552188301-402;;Stress Product 402;Lacteos;51606.12;24480.09;374;5;2;5;KG;Sí;;
STRESS-1788552188302-403;;Stress Product 403;Lacteos;37301.17;36397.44;927;5;2;5;L;Sí;;
STRESS-1788552188303-404;;Stress Product 404;Bebidas;34204.37;19030.07;367;5;2;19;KG;Sí;;
STRESS-1788552188304-405;;Stress Product 405;Snacks;12185.1;16875.5;435;5;2;0;L;Sí;;
STRESS-1788552188305-406;;Stress Product 406;Bebidas;67781.05;8953.94;890;5;2;5;L;Sí;;
STRESS-1788552188305-407;;Stress Product 407;Bebidas;38188.3;14191.76;696;5;2;0;KG;Sí;;
STRESS-1788552188307-408;;Stress Product 408;Bebidas;35054.58;20580.28;892;5;2;19;KG;Sí;;
STRESS-1788552188308-409;;Stress Product 409;Lacteos;13930.77;34710.32;111;5;2;5;UNIT;Sí;;
STRESS-1788552187800-41;;Stress Product 41;Snacks;86720.47;28361.71;881;5;2;5;KG;Sí;;
STRESS-1788552188309-410;;Stress Product 410;Lacteos;55442.01;14499.21;406;5;2;5;UNIT;Sí;;
STRESS-1788552188310-411;;Stress Product 411;Bebidas;70809.73;30510.45;874;5;2;0;L;Sí;;
STRESS-1788552188310-412;;Stress Product 412;Lacteos;91231.84;43370.25;816;5;2;5;L;Sí;;
STRESS-1788552188311-413;;Stress Product 413;Bebidas;6440.12;18199.65;923;5;2;0;KG;Sí;;
STRESS-1788552188312-414;;Stress Product 414;Bebidas;86593.56;22480.53;581;5;2;0;L;Sí;;
STRESS-1788552188313-415;;Stress Product 415;Bebidas;28148.62;44290.91;84;5;2;5;L;Sí;;
STRESS-1788552188314-416;;Stress Product 416;Snacks;3284.16;42727.76;499;5;2;19;UNIT;Sí;;
STRESS-1788552188315-417;;Stress Product 417;Lacteos;33620.51;42866.59;47;5;2;19;L;Sí;;
STRESS-1788552188315-418;;Stress Product 418;Bebidas;56466.94;304.94;65;5;2;19;UNIT;Sí;;
STRESS-1788552188316-419;;Stress Product 419;Snacks;71865.22;37941.36;655;5;2;19;KG;Sí;;
STRESS-1788552187801-42;;Stress Product 42;Lacteos;20061.22;45639;349;5;2;19;L;Sí;;
STRESS-1788552188339-420;;Stress Product 420;Snacks;73284.23;48025.78;10000477;5;2;19;L;Sí;;
STRESS-1788552188340-421;;Stress Product 421;Lacteos;8878.24;15822.94;92;5;2;0;L;Sí;;
STRESS-1788552188341-422;;Stress Product 422;Snacks;97222.31;24817.16;457;5;2;0;UNIT;Sí;;
STRESS-1788552188342-423;;Stress Product 423;Snacks;27193.15;42890.73;542;5;2;5;UNIT;Sí;;
STRESS-1788552188343-424;;Stress Product 424;Lacteos;97084.34;10869.89;378;5;2;5;UNIT;Sí;;
STRESS-1788552188344-425;;Stress Product 425;Lacteos;89453.11;48387.91;44;5;2;19;L;Sí;;
STRESS-1788552188345-426;;Stress Product 426;Lacteos;92435.44;12866.02;263;5;2;5;L;Sí;;
STRESS-1788552188346-427;;Stress Product 427;Lacteos;11388.14;36073.59;268;5;2;0;L;Sí;;
STRESS-1788552188347-428;;Stress Product 428;Snacks;90920.16;43141.26;730;5;2;0;KG;Sí;;
STRESS-1788552188354-429;;Stress Product 429;Lacteos;69953.58;18660.2;100;5;2;19;L;Sí;;
STRESS-1788552187802-43;;Stress Product 43;Bebidas;96733.83;3566.17;489;5;2;19;L;Sí;;
STRESS-1788552188355-430;;Stress Product 430;Bebidas;99752.04;17670.35;710;5;2;0;UNIT;Sí;;
STRESS-1788552188356-431;;Stress Product 431;Snacks;54996.68;14217.48;173;5;2;5;KG;Sí;;
STRESS-1788552188358-432;;Stress Product 432;Lacteos;71172.52;47612.69;876;5;2;0;UNIT;Sí;;
STRESS-1788552188359-433;;Stress Product 433;Snacks;75489.34;15722.12;614;5;2;19;UNIT;Sí;;
